,TF,Target,Label
13085,908,830,0
9065,110,837,0
1386,175,115,1
720,793,687,1
975,558,696,1
450,399,45,1
12812,908,100,0
8880,110,321,0
8571,62,354,0
1187,584,205,1
4409,618,40,0
4238,43,89,1
2177,62,55,1
1161,355,357,0
1148,558,84,1
2618,399,807,0
2208,62,82,1
10107,454,161,0
8914,110,403,0
3527,908,375,1
1748,516,906,1
4876,259,37,0
55,355,804,1
629,399,325,1
5126,259,512,0
3440,908,46,1
6569,175,756,0
13897,532,375,0
493,399,225,1
2823,895,20,1
2512,399,524,0
13161,43,674,0
3154,56,652,1
8198,443,296,0
1938,443,894,1
906,558,381,1
3779,558,610,0
3400,407,617,0
12941,908,425,0
3879,558,876,0
14130,532,827,0
3362,624,390,1
3033,900,121,1
12852,908,196,0
1830,443,151,1
2520,110,782,1
11795,624,15,0
2933,454,812,1
3270,56,512,1
11604,56,458,0
537,399,11,1
8206,443,321,0
1882,443,47,1
911,558,418,1
3392,908,800,1
1436,355,905,0
3588,908,814,1
3230,56,660,1
1253,355,534,0
156,740,217,1
13867,532,317,0
2258,62,276,1
8764,62,898,0
3819,558,710,0
2944,454,721,1
3371,908,731,1
4492,532,488,1
1989,740,111,0
3556,908,410,1
3608,558,166,0
2099,62,553,1
13178,43,729,0
9266,895,372,0
3517,407,857,0
3112,407,28,0
3198,56,693,1
751,793,751,1
2479,110,79,1
1934,443,329,1
1379,175,128,1
10896,900,860,0
1622,175,440,1
2291,740,830,0
8344,443,642,0
2254,740,745,0
3073,305,111,1
12041,624,469,0
955,558,636,1
1509,175,848,1
145,740,442,1
2761,895,467,1
572,399,318,1
9498,895,822,0
1884,443,766,1
1739,516,579,1
416,399,311,1
2338,62,784,1
4568,618,350,0
2707,110,865,1
10068,454,79,0
2312,62,223,1
13731,532,33,0
2871,454,83,1
1105,558,513,1
3133,56,188,1
3610,908,28,1
2358,62,831,1
531,399,19,1
3535,908,208,1
8780,110,38,0
11733,56,765,0
8583,62,379,0
12391,190,208,0
2894,793,490,0
6606,175,883,0
11765,56,850,0
8926,110,439,0
3255,56,803,1
2142,62,732,1
919,558,706,1
3141,56,707,1
801,407,184,1
3627,908,592,1
3414,908,447,1
1964,740,54,0
10174,454,315,0
1218,618,190,1
3496,908,29,1
12778,908,14,0
9022,110,713,0
1444,175,640,1
2061,443,864,1
3840,558,764,0
445,399,35,1
3127,56,511,1
1980,443,690,1
1330,355,682,0
6488,175,513,0
2440,399,317,0
8480,62,120,0
3398,908,791,1
4495,532,707,1
82,355,344,1
8467,62,79,0
4450,532,636,1
1528,175,248,1
184,740,128,1
231,740,46,1
65,355,306,1
3462,407,753,0
600,399,462,1
140,740,452,1
11686,56,653,0
3870,558,850,0
8519,62,202,0
3457,407,745,0
916,558,785,1
2146,740,469,0
741,793,639,1
2189,62,634,1
869,407,536,1
8407,443,821,0
13028,908,662,0
730,793,15,1
8811,110,122,0
1562,175,509,1
3768,43,193,1
10887,900,838,0
1079,558,450,1
3903,43,335,1
11454,56,120,0
2626,110,842,1
1280,259,98,1
268,740,443,1
11541,56,321,0
3090,793,887,0
14338,654,346,0
2076,62,316,1
1901,443,172,1
3273,56,577,1
10916,900,907,0
3272,56,668,1
2132,740,433,0
9050,110,783,0
8304,443,542,0
816,407,349,1
8602,62,437,0
224,740,619,1
1855,443,758,1
1252,618,140,1
13180,43,745,0
3418,908,632,1
2767,895,83,1
14462,654,565,0
1510,175,179,1
3789,558,633,0
827,407,743,1
2982,454,236,1
11752,56,825,0
8906,110,379,0
7072,516,875,0
11754,56,828,0
13204,43,348,0
12839,908,168,0
279,740,141,1
12845,908,176,0
1895,443,206,1
1095,558,797,1
3210,56,804,1
3955,43,322,1
9525,895,877,0
8470,62,89,0
638,399,55,1
4826,618,845,0
8873,110,295,0
6479,175,478,0
8236,443,388,0
3889,558,898,0
4506,532,908,1
2892,793,483,0
1817,443,69,1
12808,908,84,0
2629,399,837,0
6424,175,310,0
3432,908,772,1
570,399,44,1
3258,407,335,0
3836,558,756,0
10729,900,537,0
404,399,65,1
12791,908,40,0
12986,908,552,0
5342,515,18,0
11657,56,587,0
2913,454,443,1
8326,443,601,0
609,399,445,1
2288,62,396,1
3355,624,405,1
13069,908,766,0
1017,558,446,1
2102,740,370,0
1781,873,576,1
14488,654,605,0
12917,908,364,0
10085,454,121,0
13199,43,821,0
4461,618,139,0
1900,443,188,1
3419,908,206,1
553,399,558,1
2758,793,197,0
1288,259,891,1
4950,259,169,0
12890,908,295,0
8541,62,265,0
8898,110,362,0
6604,175,880,0
3760,558,561,0
13063,908,758,0
2314,62,593,1
3444,908,453,1
4464,532,308,1
13151,43,139,0
3496,407,818,0
4511,654,843,1
7486,873,745,0
2180,62,306,1
11470,56,149,0
2382,62,658,1
8262,443,445,0
3537,908,747,1
1271,259,97,1
2470,399,401,0
11452,56,114,0
9492,895,810,0
1049,558,223,1
1206,618,97,1
2301,740,855,0
8495,62,148,0
10437,454,877,0
8426,443,876,0
12982,908,543,0
1348,175,396,1
10346,454,674,0
6392,175,208,0
12923,908,377,0
2129,62,608,1
458,399,49,1
13070,908,768,0
5414,515,149,0
119,740,791,1
8488,62,139,0
1413,175,660,1
3116,56,773,1
1943,443,269,1
667,793,424,1
1991,443,18,1
6496,175,541,0
1331,175,290,1
11763,56,845,0
2367,62,591,1
3032,793,763,0
4513,654,272,1
3911,43,67,1
12783,908,23,0
2910,454,566,1
13026,908,653,0
2295,740,838,0
2021,740,174,0
1260,259,385,1
4520,654,468,1
1575,175,817,1
2006,740,145,0
6445,175,366,0
10536,900,160,0
1255,355,537,0
10774,900,614,0
2680,793,54,0
1547,175,612,1
2482,110,55,1
8532,62,242,0
2275,740,786,0
2834,895,474,1
2567,110,760,1
4432,49,28,1
6744,516,242,0
2614,110,831,1
162,740,673,1
8799,110,93,0
13109,908,903,0
260,740,291,1
787,407,585,1
5094,259,444,0
2202,740,610,0
2112,740,387,0
2082,740,326,0
9027,110,725,0
6565,175,739,0
11503,56,227,0
3563,908,165,1
9514,895,853,0
1050,558,413,1
2488,399,439,0
11608,56,466,0
13067,908,764,0
2164,62,735,1
2203,62,346,1
3575,908,815,1
13182,43,247,0
6557,175,717,0
2562,399,643,0
4527,654,549,1
3622,908,235,1
11585,56,417,0
1595,175,162,1
10421,454,837,0
1944,740,15,0
1943,740,14,0
367,399,433,1
10401,454,792,0
2373,399,141,0
8789,110,70,0
439,399,687,1
1256,259,901,1
932,558,494,1
1525,175,809,1
412,399,589,1
3387,908,152,1
1443,175,219,1
2612,399,771,0
3540,908,162,1
1419,175,431,1
2081,62,424,1
13795,532,160,0
9067,110,849,0
2077,740,315,0
8698,62,708,0
3338,624,888,1
3654,908,390,1
89,355,346,1
8106,443,90,0
2557,399,637,0
3686,558,360,0
8584,62,383,0
4422,49,304,1
241,740,290,1
3661,558,295,0
1815,443,375,1
2517,110,263,1
2830,793,360,0
4515,618,238,0
1768,516,365,1
8711,62,749,0
3791,558,638,0
4028,43,538,1
1674,175,560,1
8964,110,556,0
11507,56,241,0
8664,62,617,0
3339,624,251,1
679,297,343,0
1863,443,426,1
6558,175,718,0
8501,62,161,0
8609,62,458,0
3215,56,840,1
167,740,527,1
3491,908,192,1
7546,873,858,0
6343,175,72,0
2060,740,276,0
3834,558,752,0
33,355,16,1
192,740,368,1
2563,399,646,0
223,740,516,1
3222,56,799,1
207,740,511,1
543,399,309,1
2842,805,424,1
1840,443,330,1
1048,558,606,1
8157,443,203,0
4526,654,376,1
92,355,860,1
3743,558,520,0
1394,175,127,1
5305,259,851,0
2122,62,566,1
3634,908,499,1
3494,407,814,0
3568,908,639,1
275,740,514,1
3605,558,160,0
2174,740,543,0
2470,110,624,1
1913,443,580,1
11633,56,534,0
3328,56,858,1
2599,110,810,1
2188,62,602,1
1915,443,165,1
3075,305,251,1
13042,908,706,0
4544,654,175,1
6962,516,648,0
3552,558,30,0
2001,443,896,1
8718,62,763,0
8735,62,818,0
258,740,188,1
972,558,12,1
2585,399,705,0
3845,558,770,0
3213,56,896,1
3039,900,336,1
1853,443,822,1
13142,43,637,0
7411,873,600,0
8658,62,600,0
2116,62,445,1
2812,895,795,1
5494,515,296,0
1201,618,758,1
4078,43,793,1
11547,56,338,0
3615,558,176,0
1362,175,244,1
4405,43,717,1
3887,558,890,0
2084,740,338,0
2397,399,188,0
3008,793,717,0
8553,62,302,0
9876,805,607,0
1942,443,800,1
2251,62,35,1
8441,62,13,0
12975,908,527,0
2983,454,909,1
2254,62,375,1
287,740,613,1
3358,624,184,1
285,740,127,1
2666,793,19,0
1326,175,624,1
3481,908,359,1
2226,62,221,1
965,558,252,1
14158,532,887,0
126,740,500,1
2322,62,654,1
2226,740,671,0
8951,110,524,0
3315,407,445,0
833,407,495,1
3284,56,505,1
3638,558,230,0
2533,399,570,0
8289,443,511,0
505,399,675,1
6408,175,255,0
2556,399,636,0
8921,110,425,0
2705,793,103,0
1847,443,888,1
245,740,732,1
419,399,536,1
587,399,276,1
3597,908,789,1
2330,62,234,1
2518,399,541,0
6590,175,828,0
11583,56,405,0
1859,443,809,1
7464,873,699,0
3271,56,24,1
3190,56,411,1
940,558,549,1
8303,443,541,0
1928,443,156,1
8481,62,121,0
3630,908,886,1
8243,443,401,0
8309,443,556,0
2550,110,375,1
4668,618,530,0
987,558,156,1
2581,399,696,0
6576,175,780,0
1133,558,868,1
2150,740,483,0
8581,62,373,0
1159,558,545,1
7392,873,556,0
32,355,755,1
12818,908,113,0
449,399,579,1
1120,558,565,1
7327,873,439,0
2247,740,720,0
1183,584,383,1
3475,407,770,0
3655,558,281,0
6404,175,245,0
9074,110,875,0
9173,895,174,0
8634,62,536,0
3890,558,903,0
8323,443,597,0
1191,618,846,1
8817,110,134,0
11591,56,426,0
8556,62,315,0
1893,443,786,1
12882,908,271,0
3302,56,509,1
3553,908,843,1
13246,49,37,0
